time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.7555059523809524,0.5110119047619048,1.2978174603174601,0.36673223909246855
0.005,0.7466269841269841,0.4932539682539682,1.1641865079365081,0.37273574425429895
0.01,0.7398809523809524,0.4797619047619048,1.0010416666666666,0.36227891710069443
0.02,0.7409722222222223,0.4819444444444445,1.0006944444444443,0.3724128844246032
