update,global_step,ep_return_mean_100,ep_len_mean_100,clip_frac
0,1024,0.14,2.01,0.11474609375
1,2048,0.48,1.45,0.080810546875
2,3072,0.34,1.46,0.061767578125
3,4096,0.44,1.51,0.052490234375
4,5120,0.5,1.52,0.045654296875
5,6144,0.22,1.42,0.050537109375
6,7168,0.32,1.39,0.0537109375
7,8192,0.32,1.36,0.045166015625
8,9216,0.4,1.47,0.0458984375
9,10240,0.48,1.36,0.044189453125
10,11264,0.4,1.38,0.0478515625
11,12288,0.44,1.32,0.0341796875
12,13312,0.44,1.36,0.043701171875
13,14336,0.2,1.24,0.03125
14,15360,0.46,1.23,0.0322265625
15,16384,0.52,1.22,0.03076171875
16,17408,0.46,1.38,0.034423828125
17,18432,0.4,1.18,0.029541015625
18,19456,0.36,1.22,0.03759765625
19,20480,0.36,1.42,0.032958984375
20,21504,0.52,1.31,0.0302734375
21,22528,0.36,1.22,0.03369140625
22,23552,0.58,1.36,0.028076171875
23,24576,0.4,1.18,0.029296875
24,25600,0.42,1.31,0.02685546875
25,26624,0.36,1.2,0.038818359375
26,27648,0.36,1.26,0.03857421875
27,28672,0.5,1.25,0.040283203125
28,29696,0.56,1.31,0.032470703125
29,30720,0.44,1.34,0.03369140625
30,31744,0.48,1.21,0.029541015625
31,32768,0.48,1.17,0.03466796875
32,33792,0.54,1.33,0.036376953125
33,34816,0.4,1.45,0.043212890625
34,35840,0.48,1.37,0.030517578125
35,36864,0.58,1.34,0.0439453125
36,37888,0.54,1.31,0.04345703125
37,38912,0.46,1.28,0.028564453125
38,39936,0.56,1.38,0.02685546875
39,40960,0.6,1.36,0.029541015625
40,41984,0.58,1.28,0.027587890625
41,43008,0.56,1.15,0.02978515625
42,44032,0.46,1.23,0.028564453125
43,45056,0.52,1.34,0.03271484375
44,46080,0.32,1.37,0.041259765625
45,47104,0.44,1.33,0.030517578125
46,48128,0.66,1.48,0.043212890625
47,49152,0.52,1.22,0.04736328125
48,50176,0.42,1.37,0.031982421875
49,51200,0.56,1.21,0.037841796875
50,52224,0.52,1.23,0.03759765625
51,53248,0.58,1.27,0.044677734375
52,54272,0.7,1.24,0.05078125
53,55296,0.38,1.37,0.0361328125
54,56320,0.42,1.44,0.033203125
55,57344,0.68,1.48,0.0458984375
56,58368,0.46,1.3,0.043701171875
57,59392,0.38,1.3,0.04931640625
58,60416,0.54,1.13,0.0380859375
59,61440,0.42,1.36,0.026611328125
60,62464,0.5,1.11,0.043212890625
61,63488,0.56,1.19,0.031982421875
62,64512,0.48,1.19,0.0185546875
63,65536,0.48,1.17,0.024169921875
64,66560,0.46,1.13,0.03759765625
65,67584,0.66,1.13,0.029052734375
66,68608,0.46,1.34,0.02490234375
67,69632,0.5,1.21,0.0224609375
68,70656,0.7,1.23,0.033203125
69,71680,0.4,1.19,0.04150390625
70,72704,0.66,1.3,0.033203125
71,73728,0.72,1.24,0.029052734375
72,74752,0.54,1.25,0.030029296875
73,75776,0.62,1.13,0.042724609375
74,76800,0.56,1.27,0.021728515625
75,77824,0.74,1.2,0.03125
76,78848,0.54,1.19,0.02978515625
77,79872,0.54,1.11,0.03662109375
78,80896,0.56,1.2,0.038818359375
79,81920,0.72,1.13,0.0263671875
80,82944,0.5,1.26,0.039306640625
81,83968,0.62,1.28,0.033203125
82,84992,0.62,1.27,0.026123046875
83,86016,0.62,1.25,0.028076171875
84,87040,0.62,1.34,0.02880859375
85,88064,0.64,1.33,0.0400390625
86,89088,0.58,1.28,0.043212890625
87,90112,0.62,1.16,0.035400390625
88,91136,0.62,1.24,0.039794921875
89,92160,0.62,1.32,0.0390625
90,93184,0.58,1.07,0.031982421875
91,94208,0.64,1.21,0.047119140625
92,95232,0.64,1.27,0.030029296875
93,96256,0.44,1.32,0.0361328125
94,97280,0.54,1.27,0.028076171875
95,98304,0.58,1.21,0.033203125
96,99328,0.6,1.22,0.032470703125
97,100352,0.58,1.22,0.046142578125
98,101376,0.64,1.29,0.021728515625
99,102400,0.56,1.3,0.028564453125
100,103424,0.58,1.42,0.02490234375
101,104448,0.46,1.41,0.03466796875
102,105472,0.54,1.14,0.04541015625
103,106496,0.58,1.31,0.037353515625
104,107520,0.54,1.12,0.036865234375
105,108544,0.46,1.15,0.0400390625
106,109568,0.66,1.17,0.031982421875
107,110592,0.54,1.11,0.03271484375
108,111616,0.66,1.24,0.033447265625
109,112640,0.58,1.3,0.027587890625
110,113664,0.68,1.26,0.0283203125
111,114688,0.7,1.3,0.0341796875
112,115712,0.6,1.16,0.029296875
113,116736,0.52,1.22,0.041015625
114,117760,0.54,1.14,0.029541015625
115,118784,0.6,1.26,0.028564453125
116,119808,0.68,1.21,0.030517578125
117,120832,0.48,1.12,0.041259765625
118,121856,0.44,1.24,0.03857421875
