time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.7504960317460317,0.5009920634920635,2.287946428571429,0.18125347157634755
0.005,0.7480654761904763,0.49613095238095234,2.195436507936508,0.18442905325107473
0.01,0.7447420634920634,0.489484126984127,1.9027777777777777,0.1741144993696263
0.02,0.741468253968254,0.48293650793650794,1.7775297619047619,0.16728987436445933
