time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.695138888888889,0.3902777777777778,1.0,0.413176037016369
0.005,0.6995535714285714,0.3991071428571429,1.0,0.43980732266865075
0.01,0.7015873015873016,0.4031746031746032,1.0,0.41120334201388886
0.02,0.7004960317460317,0.4009920634920635,1.0,0.4188052222842262
