time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.6884424603174604,0.37688492063492063,1.1211805555555554,0.34045242228835976
0.005,0.6926091269841269,0.385218253968254,1.0802083333333332,0.34501929227637235
0.01,0.690625,0.38125000000000003,1.0739087301587302,0.34140368587756287
0.02,0.689484126984127,0.37896825396825395,1.0687003968253967,0.33719894812851353
