time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.7625992063492064,0.5251984126984127,2.497222222222222,0.2065657390614666
0.005,0.7543650793650793,0.5087301587301587,1.9965277777777777,0.19782250459862763
0.01,0.7573412698412698,0.5146825396825396,1.8082837301587302,0.1932137528676835
0.02,0.7483630952380953,0.49672619047619043,1.1501984126984128,0.17610085139198908
