time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.7424107142857144,0.48482142857142857,1.8607638888888889,0.4062639153697503
0.005,0.7307539682539683,0.4615079365079365,1.4211805555555557,0.39903719463045634
0.01,0.7393353174603174,0.47867063492063494,1.4009424603174603,0.39232004962900957
0.02,0.7164186507936507,0.4328373015873016,1.0065972222222221,0.391457015749008
