update,global_step,ep_return_mean_100,ep_len_mean_100,clip_frac
0,1024,-0.11599998533725739,1.6,0.0
1,2048,-0.09449998676776886,1.45,0.0
2,3072,0.04580001354217529,1.42,0.0
3,4096,0.08570001363754272,1.43,0.0
4,5120,0.10630001187324524,1.37,0.0
5,6144,-0.03299998760223389,1.3,0.0
6,7168,-0.11319998741149902,1.32,0.0
7,8192,-0.01459998607635498,1.46,0.0
8,9216,-0.014899985790252685,1.49,0.0
9,10240,0.02590001344680786,1.41,0.0
10,11264,-0.1335999870300293,1.36,0.0
11,12288,-0.07259998798370361,1.26,0.0
12,13312,0.06780001163482666,1.22,0.0
13,14336,0.1476000118255615,1.24,0.0
14,15360,-0.032399988174438475,1.24,0.0
15,16384,-0.1328999876976013,1.29,0.0
16,17408,-0.014999986290931702,1.5,0.0
17,18432,-0.014599987268447877,1.46,0.0
18,19456,-0.1749999862909317,1.5,0.0
19,20480,-0.11759998321533204,1.76,0.0
20,21504,-0.15559998512268067,1.56,0.0
21,22528,0.00600001335144043,1.4,0.0
22,23552,-0.07369998693466187,1.37,0.0
23,24576,0.046700012683868405,1.33,0.0
24,25600,-0.07279998779296876,1.28,0.0
25,26624,0.04790001153945923,1.21,0.0
26,27648,0.027600011825561523,1.24,0.0
27,28672,-0.11159998893737794,1.16,0.0
28,29696,0.008500010967254638,1.15,0.0
29,30720,-0.031899988651275635,1.19,0.0
30,31744,0.028100011348724366,1.19,0.0
31,32768,0.02850001096725464,1.15,0.0
32,33792,-0.21149998903274536,1.15,0.0
33,34816,-0.1312999892234802,1.13,0.0
34,35840,-0.0913999891281128,1.14,0.0
35,36864,0.10900001049041748,1.1,0.0
36,37888,0.06850001096725464,1.15,0.0
37,38912,0.02840001106262207,1.16,0.0
38,39936,0.028200011253356933,1.18,0.0
39,40960,-0.1119999885559082,1.2,0.0
40,41984,-0.1316999888420105,1.17,0.0
41,43008,0.04790001153945923,1.21,0.0
42,44032,-0.0916999888420105,1.17,0.0
43,45056,-0.09229998826980591,1.23,0.0
44,46080,0.027400012016296386,1.26,0.0
45,47104,-0.03159998893737793,1.16,0.0
46,48128,-0.012299988269805908,1.23,0.0
47,49152,0.10870001077651978,1.13,0.0
48,50176,-0.1119999885559082,1.2,0.0
49,51200,0.06840001106262207,1.16,0.0
50,52224,-0.03129998922348023,1.13,0.0
51,53248,-0.031899988651275635,1.19,0.0
52,54272,0.008500010967254638,1.15,0.0
53,55296,-0.05209998846054077,1.21,0.0
54,56320,0.028800010681152344,1.12,0.0
55,57344,-0.03179998874664307,1.18,0.0
56,58368,0.048200011253356934,1.18,0.0
57,59392,0.12780001163482665,1.22,0.0
58,60416,-0.15079998970031738,1.08,0.0
59,61440,-0.05139998912811279,1.14,0.0
60,62464,-0.031199989318847657,1.12,0.0
61,63488,-0.03129998922348023,1.13,0.0
62,64512,0.1080000114440918,1.2,0.0
63,65536,0.10790001153945923,1.21,0.0
64,66560,0.008000011444091798,1.2,0.0
65,67584,-0.0516999888420105,1.17,0.0
66,68608,0.027700011730194093,1.23,0.0
67,69632,-0.07269998788833618,1.27,0.0
68,70656,-0.09239998817443848,1.24,0.0
69,71680,0.0480000114440918,1.2,0.0
70,72704,0.08790001153945923,1.21,0.0
71,73728,0.028000011444091796,1.2,0.0
72,74752,0.14740001201629638,1.26,0.0
73,75776,0.0077000117301940915,1.23,0.0
74,76800,0.10710001230239868,1.29,0.0
75,77824,0.026200013160705568,1.38,0.0
76,78848,-0.1525999879837036,1.26,0.0
77,79872,0.027400012016296386,1.26,0.0
78,80896,-0.03279998779296875,1.28,0.0
79,81920,-0.19339998722076415,1.34,0.0
80,82944,0.026200013160705568,1.38,0.0
81,83968,0.12480001449584961,1.52,0.0
82,84992,-0.07439998626708984,1.44,0.0
83,86016,-0.21379998683929444,1.38,0.0
84,87040,0.12560001373291016,1.44,0.0
85,88064,0.16540001332759857,1.46,0.0
86,89088,0.1258000123500824,1.42,0.0
87,90112,-0.15419998705387117,1.42,0.0
88,91136,-0.03339998722076416,1.34,0.0
89,92160,0.005600013136863709,1.44,0.0
90,93184,-0.03519998610019684,1.52,0.0
91,94208,-0.1743999868631363,1.44,0.0
92,95232,-0.07639998555183411,1.64,0.0
93,96256,-0.09319998741149903,1.32,0.0
94,97280,-0.13379998683929442,1.38,0.0
95,98304,-0.23439998626708985,1.44,0.0
96,99328,-0.09429998636245727,1.43,0.0
97,100352,-0.17409998714923858,1.41,0.0
98,101376,-0.174599986076355,1.46,0.0
99,102400,0.06620001316070556,1.38,0.0
100,103424,-0.11459998607635498,1.46,0.0
101,104448,-0.012999987602233887,1.3,0.0
102,105472,-0.054899986386299136,1.49,0.0
103,106496,-0.21349998712539672,1.35,0.0
104,107520,0.106100013256073,1.39,0.0
105,108544,0.046900012493133546,1.31,0.0
106,109568,0.04480001449584961,1.52,0.0
107,110592,0.04370001494884491,1.63,0.0
108,111616,-0.15689998507499694,1.69,0.0
109,112640,-0.1390999835729599,1.91,0.0
110,113664,0.10330001592636108,1.67,0.0
111,114688,-0.19799998342990877,1.8,0.0
112,115712,-0.1362999850511551,1.63,0.0
113,116736,0.020400016903877258,1.96,0.0
114,117760,-0.11509998559951783,1.51,0.0
