time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.765972222222222,0.5319444444444446,2.407738095238095,0.1945466185877563
0.005,0.757688492063492,0.5153769841269841,2.1569444444444446,0.18700635153149803
0.01,0.7649801587301587,0.5299603174603175,1.98859126984127,0.1885142428282077
0.02,0.7587301587301587,0.5174603174603175,1.438045634920635,0.1776412560195519
