time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.7462797619047619,0.49255952380952384,1.200843253968254,0.3956135421833664
0.005,0.732936507936508,0.4658730158730159,1.1525793650793652,0.4054418170262897
0.01,0.7410714285714286,0.48214285714285704,1.1104166666666666,0.3955642587167245
0.02,0.7259424603174603,0.45188492063492064,1.0,0.4114808097718254
