time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.748015873015873,0.49603174603174605,2.4638888888888886,0.17112518472015545
0.005,0.7455853174603174,0.4911706349206349,2.456001984126984,0.17479736005187665
0.01,0.7404761904761905,0.480952380952381,1.9390376984126982,0.1724729701450893
0.02,0.7439484126984127,0.48789682539682544,1.88844246031746,0.1663052868716931
