update,global_step,ep_return_mean_100,ep_len_mean_100,clip_frac
0,1024,0.04,1.62,0.0
1,2048,0.12,1.33,0.00048828125
2,3072,0.14,1.52,0.0
3,4096,0.18,1.6,0.0
4,5120,0.1,1.43,0.0
5,6144,0.0,1.28,0.001220703125
6,7168,0.06,1.34,0.000732421875
7,8192,0.08,1.43,0.0
8,9216,-0.04,1.37,0.000732421875
9,10240,-0.02,1.42,0.00146484375
10,11264,0.1,1.37,0.001220703125
11,12288,0.16,1.36,0.001708984375
12,13312,0.24,1.32,0.00390625
13,14336,0.16,1.29,0.006591796875
14,15360,0.14,1.46,0.005859375
15,16384,0.24,1.43,0.0078125
16,17408,0.22,1.28,0.010986328125
17,18432,0.18,1.45,0.00927734375
18,19456,0.12,1.28,0.016845703125
19,20480,0.06,1.32,0.013427734375
20,21504,0.26,1.26,0.018310546875
21,22528,0.24,1.28,0.021240234375
22,23552,0.3,1.27,0.015869140625
23,24576,0.38,1.28,0.019775390625
24,25600,0.34,1.24,0.01318359375
25,26624,0.32,1.37,0.01318359375
26,27648,0.22,1.34,0.015625
27,28672,0.34,1.28,0.01025390625
28,29696,0.3,1.22,0.0126953125
29,30720,0.44,1.38,0.014404296875
30,31744,0.44,1.33,0.01806640625
31,32768,0.5,1.27,0.02197265625
32,33792,0.44,1.27,0.0126953125
33,34816,0.4,1.31,0.014892578125
34,35840,0.28,1.39,0.015625
35,36864,0.46,1.2,0.006103515625
36,37888,0.42,1.23,0.0107421875
37,38912,0.44,1.13,0.01123046875
38,39936,0.36,1.13,0.007568359375
39,40960,0.38,1.16,0.01416015625
40,41984,0.3,1.19,0.0068359375
41,43008,0.64,1.13,0.021728515625
42,44032,0.34,1.21,0.014892578125
43,45056,0.52,1.22,0.009033203125
44,46080,0.46,1.16,0.021240234375
45,47104,0.54,1.2,0.01708984375
46,48128,0.4,1.16,0.01513671875
47,49152,0.46,1.21,0.010498046875
48,50176,0.52,1.24,0.013916015625
49,51200,0.52,1.26,0.021728515625
50,52224,0.58,1.17,0.012451171875
51,53248,0.52,1.16,0.013916015625
52,54272,0.38,1.28,0.026123046875
53,55296,0.32,1.21,0.0263671875
54,56320,0.36,1.21,0.009765625
55,57344,0.34,1.19,0.01220703125
56,58368,0.18,1.25,0.031982421875
57,59392,0.36,1.28,0.026611328125
58,60416,0.66,1.26,0.01806640625
59,61440,0.54,1.21,0.021728515625
60,62464,0.54,1.25,0.0146484375
61,63488,0.44,1.37,0.01416015625
62,64512,0.52,1.12,0.01953125
63,65536,0.48,1.23,0.013427734375
64,66560,0.46,1.34,0.016845703125
65,67584,0.44,1.28,0.0166015625
66,68608,0.32,1.13,0.012939453125
67,69632,0.34,1.39,0.021728515625
68,70656,0.6,1.26,0.0185546875
69,71680,0.5,1.27,0.012939453125
70,72704,0.4,1.25,0.013916015625
71,73728,0.52,1.26,0.009521484375
