update,global_step,ep_return_mean_100,ep_len_mean_100,clip_frac
0,1024,0.09195000767707824,1.61,0.0
1,2048,0.03225000739097595,1.55,0.0
2,3072,-0.026849993467330933,1.37,0.000732421875
3,4096,0.11230000734329224,1.54,0.0
4,5120,0.07355000615119935,1.29,0.0
5,6144,-0.06679999351501464,1.36,0.000244140625
6,7168,0.052250007390975954,1.55,0.00048828125
7,8192,0.09290000677108765,1.42,0.000732421875
8,9216,0.032850006818771364,1.43,0.0009765625
9,10240,0.05250000715255737,1.5,0.00146484375
10,11264,0.03310000658035278,1.38,0.00146484375
11,12288,0.032850006818771364,1.43,0.002685546875
12,13312,0.3326500070095062,1.47,0.0048828125
13,14336,0.05285000681877136,1.43,0.007568359375
14,15360,0.19295000672340393,1.41,0.005126953125
15,16384,0.11325000643730164,1.35,0.01025390625
16,17408,0.29300000667572024,1.4,0.011474609375
17,18432,0.052750006914138795,1.45,0.01513671875
18,19456,0.1930000066757202,1.4,0.01611328125
19,20480,0.2530500066280365,1.39,0.016845703125
20,21504,0.33280000686645506,1.44,0.01953125
21,22528,0.1930500066280365,1.39,0.01123046875
22,23552,0.4128500068187714,1.43,0.02001953125
23,24576,0.033700006008148195,1.26,0.021728515625
24,25600,0.17360000610351561,1.28,0.01513671875
25,26624,0.4130500066280365,1.39,0.009033203125
26,27648,0.3735500061511993,1.29,0.013671875
27,28672,0.37365000605583193,1.27,0.01025390625
28,29696,0.4336500060558319,1.27,0.017578125
29,30720,0.3735500061511993,1.29,0.0126953125
30,31744,0.1933500063419342,1.33,0.015625
31,32768,0.3337000060081482,1.26,0.019287109375
32,33792,0.29380000591278077,1.24,0.014892578125
33,34816,0.3533000063896179,1.34,0.01171875
34,35840,0.2931000065803528,1.38,0.017333984375
35,36864,0.3336500060558319,1.27,0.01904296875
36,37888,0.35320000648498534,1.36,0.011962890625
37,38912,0.43290000677108764,1.42,0.010986328125
38,39936,0.35355000615119936,1.29,0.017822265625
39,40960,0.15395000576972961,1.21,0.01416015625
40,41984,0.3934500062465668,1.31,0.011962890625
41,43008,0.4540000057220459,1.2,0.020263671875
42,44032,0.3740000057220459,1.2,0.0166015625
43,45056,0.513500006198883,1.3,0.025146484375
44,46080,0.2937000060081482,1.26,0.01611328125
45,47104,0.4139000058174133,1.22,0.02099609375
46,48128,0.31420000553131106,1.16,0.01416015625
47,49152,0.4143500053882599,1.13,0.013427734375
48,50176,0.29355000615119936,1.29,0.016357421875
49,51200,0.4338000059127808,1.24,0.0263671875
50,52224,0.4935500061511993,1.29,0.017578125
51,53248,0.37390000581741334,1.22,0.01611328125
52,54272,0.4342500054836273,1.15,0.012451171875
53,55296,0.4534000062942505,1.32,0.023681640625
54,56320,0.4139500057697296,1.21,0.03271484375
55,57344,0.4736000061035156,1.28,0.01806640625
56,58368,0.43385000586509703,1.23,0.01416015625
57,59392,0.37420000553131105,1.16,0.015380859375
58,60416,0.4539500057697296,1.21,0.01953125
59,61440,0.4342500054836273,1.15,0.021484375
60,62464,0.3740000057220459,1.2,0.021728515625
61,63488,0.5339000058174134,1.22,0.0234375
62,64512,0.4933500063419342,1.33,0.015380859375
63,65536,0.4340000057220459,1.2,0.024169921875
64,66560,0.47375000596046446,1.25,0.013916015625
65,67584,0.513850005865097,1.23,0.010498046875
66,68608,0.4136000061035156,1.28,0.014404296875
67,69632,0.3333500063419342,1.33,0.0166015625
68,70656,0.29420000553131104,1.16,0.015380859375
69,71680,0.49410000562667844,1.18,0.0205078125
70,72704,0.3940000057220459,1.2,0.017822265625
71,73728,0.5942500054836273,1.15,0.0244140625
72,74752,0.574200005531311,1.16,0.013671875
73,75776,0.4946000051498413,1.08,0.01123046875
74,76800,0.37410000562667844,1.18,0.018798828125
75,77824,0.4740000057220459,1.2,0.01025390625
