time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.6822916666666665,0.36458333333333337,1.0244543650793654,0.35480132895171956
0.005,0.6982142857142857,0.39642857142857146,1.0277777777777777,0.35107244259465936
0.01,0.6875496031746031,0.37509920634920635,1.0386904761904763,0.3601052711123512
0.02,0.6905753968253968,0.38115079365079363,1.0057043650793651,0.35724632626488095
