time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.7441964285714285,0.4883928571428571,1.600248015873016,0.4014793759300595
0.005,0.7343253968253968,0.4686507936507937,1.3902281746031744,0.40383689920738264
0.01,0.730654761904762,0.46130952380952384,1.3106150793650793,0.3860321497034143
0.02,0.7208333333333333,0.44166666666666665,1.0,0.40985494946676587
