update,global_step,ep_return_mean_100,ep_len_mean_100,clip_frac
0,1024,0.4,1.52,0.0146484375
1,2048,0.34,1.23,0.014892578125
2,3072,0.5,1.41,0.01025390625
3,4096,0.3,1.41,0.00830078125
4,5120,0.28,1.4,0.016845703125
5,6144,0.2,1.22,0.013916015625
6,7168,0.4,1.23,0.010498046875
7,8192,0.26,1.28,0.010986328125
8,9216,0.32,1.34,0.015625
9,10240,0.44,1.31,0.012451171875
10,11264,0.42,1.23,0.01123046875
11,12288,0.46,1.28,0.01513671875
12,13312,0.3,1.29,0.012451171875
13,14336,0.42,1.23,0.009765625
14,15360,0.74,1.33,0.01318359375
15,16384,0.36,1.39,0.013671875
16,17408,0.56,1.21,0.014404296875
17,18432,0.6,1.35,0.014404296875
18,19456,0.58,1.28,0.012939453125
19,20480,0.42,1.24,0.021484375
20,21504,0.52,1.25,0.009521484375
21,22528,0.4,1.25,0.020263671875
22,23552,0.48,1.33,0.019775390625
23,24576,0.48,1.33,0.019775390625
24,25600,0.48,1.39,0.021240234375
25,26624,0.62,1.31,0.009765625
26,27648,0.44,1.33,0.018798828125
27,28672,0.36,1.38,0.015869140625
28,29696,0.48,1.36,0.0185546875
29,30720,0.56,1.42,0.021728515625
30,31744,0.46,1.39,0.020263671875
31,32768,0.56,1.57,0.029296875
32,33792,0.6,1.42,0.025634765625
33,34816,0.32,1.56,0.031494140625
34,35840,0.56,1.68,0.015869140625
35,36864,0.48,1.39,0.0205078125
36,37888,0.26,1.64,0.02587890625
37,38912,0.62,1.35,0.017822265625
38,39936,0.54,1.53,0.02490234375
39,40960,0.58,1.61,0.025390625
40,41984,0.7,1.36,0.02392578125
41,43008,0.52,1.49,0.02392578125
42,44032,0.54,1.6,0.02880859375
43,45056,0.54,1.84,0.018798828125
44,46080,0.4,1.6,0.019287109375
45,47104,0.64,1.66,0.029296875
46,48128,0.54,1.57,0.03857421875
47,49152,0.5,1.72,0.027099609375
48,50176,0.52,1.83,0.02978515625
49,51200,0.38,1.87,0.02294921875
50,52224,0.46,1.67,0.02734375
51,53248,0.56,1.97,0.021240234375
52,54272,0.54,2.03,0.03955078125
53,55296,0.6,1.74,0.023681640625
54,56320,0.54,1.82,0.0302734375
55,57344,0.44,1.95,0.036376953125
56,58368,0.4,1.84,0.03369140625
57,59392,0.46,1.94,0.026123046875
58,60416,0.6,1.95,0.023681640625
59,61440,0.66,1.82,0.020263671875
60,62464,0.6,1.88,0.031494140625
61,63488,0.48,1.85,0.02978515625
62,64512,0.54,1.79,0.03125
63,65536,0.32,1.94,0.027099609375
64,66560,0.42,2.0,0.02490234375
65,67584,0.4,1.99,0.025390625
66,68608,0.5,2.08,0.024658203125
67,69632,0.6,2.04,0.017822265625
68,70656,0.5,1.66,0.01708984375
69,71680,0.58,1.75,0.02587890625
70,72704,0.48,1.66,0.028076171875
71,73728,0.7,1.62,0.027587890625
72,74752,0.5,1.66,0.0283203125
73,75776,0.5,1.67,0.03955078125
74,76800,0.66,1.43,0.03857421875
75,77824,0.72,1.58,0.0361328125
76,78848,0.68,1.64,0.0302734375
77,79872,0.52,1.7,0.024169921875
78,80896,0.5,1.53,0.0263671875
79,81920,0.68,1.86,0.025634765625
80,82944,0.6,1.89,0.0205078125
81,83968,0.48,1.82,0.024169921875
82,84992,0.62,1.65,0.029541015625
83,86016,0.52,1.84,0.0341796875
84,87040,0.5,1.61,0.028076171875
85,88064,0.66,1.87,0.041748046875
86,89088,0.42,1.75,0.029541015625
87,90112,0.42,1.7,0.024169921875
88,91136,0.36,1.57,0.030517578125
