update,global_step,ep_return_mean_100,ep_len_mean_100,clip_frac
0,1024,0.28,1.48,0.001708984375
1,2048,0.36,1.38,0.003173828125
2,3072,0.12,1.43,0.001953125
3,4096,0.3,1.33,0.0009765625
4,5120,0.36,1.31,0.001220703125
5,6144,0.34,1.42,0.001220703125
6,7168,0.26,1.36,0.001953125
7,8192,0.22,1.33,0.001220703125
8,9216,0.28,1.21,0.00048828125
9,10240,0.16,1.51,0.0
10,11264,0.28,1.49,0.001708984375
11,12288,0.44,1.49,0.000732421875
12,13312,0.42,1.29,0.000244140625
13,14336,0.34,1.51,0.0009765625
14,15360,0.42,1.42,0.001220703125
15,16384,0.34,1.25,0.001708984375
16,17408,0.38,1.27,0.00244140625
17,18432,0.26,1.36,0.00146484375
18,19456,0.44,1.42,0.00146484375
19,20480,0.48,1.45,0.0009765625
20,21504,0.34,1.53,0.001708984375
21,22528,0.38,1.34,0.000732421875
22,23552,0.48,1.34,0.000732421875
23,24576,0.3,1.47,0.002685546875
24,25600,0.28,1.42,0.00146484375
25,26624,0.44,1.42,0.00146484375
26,27648,0.42,1.3,0.00390625
27,28672,0.3,1.37,0.0009765625
28,29696,0.36,1.3,0.0029296875
29,30720,0.5,1.32,0.00146484375
30,31744,0.24,1.44,0.0009765625
31,32768,0.42,1.48,0.001220703125
32,33792,0.36,1.36,0.002197265625
33,34816,0.42,1.47,0.00048828125
34,35840,0.44,1.25,0.000732421875
35,36864,0.34,1.37,0.002685546875
36,37888,0.3,1.39,0.00146484375
37,38912,0.38,1.3,0.001953125
38,39936,0.24,1.36,0.00341796875
39,40960,0.2,1.48,0.00244140625
40,41984,0.56,1.41,0.001953125
41,43008,0.6,1.21,0.0009765625
42,44032,0.48,1.37,0.001953125
43,45056,0.48,1.26,0.0029296875
44,46080,0.36,1.29,0.00146484375
45,47104,0.42,1.41,0.002197265625
46,48128,0.5,1.44,0.001953125
47,49152,0.4,1.33,0.002685546875
48,50176,0.4,1.42,0.0
49,51200,0.38,1.4,0.00146484375
50,52224,0.6,1.5,0.003173828125
51,53248,0.46,1.35,0.002685546875
52,54272,0.54,1.42,0.00048828125
53,55296,0.44,1.43,0.00244140625
54,56320,0.52,1.42,0.002685546875
55,57344,0.46,1.37,0.00634765625
56,58368,0.3,1.52,0.003662109375
57,59392,0.38,1.46,0.0029296875
58,60416,0.3,1.33,0.001953125
59,61440,0.52,1.37,0.003173828125
60,62464,0.5,1.47,0.002685546875
61,63488,0.5,1.36,0.0
62,64512,0.38,1.59,0.002685546875
63,65536,0.36,1.5,0.002685546875
64,66560,0.5,1.39,0.0029296875
65,67584,0.44,1.43,0.0009765625
66,68608,0.32,1.33,0.001220703125
67,69632,0.5,1.35,0.0029296875
68,70656,0.56,1.33,0.00439453125
69,71680,0.48,1.49,0.000732421875
70,72704,0.3,1.38,0.003173828125
71,73728,0.34,1.28,0.002197265625
72,74752,0.56,1.53,0.003173828125
73,75776,0.58,1.28,0.002685546875
74,76800,0.5,1.4,0.005126953125
75,77824,0.28,1.25,0.002685546875
76,78848,0.54,1.33,0.00390625
77,79872,0.48,1.31,0.002685546875
78,80896,0.4,1.41,0.001953125
79,81920,0.54,1.61,0.005859375
80,82944,0.4,1.39,0.003173828125
81,83968,0.46,1.42,0.0029296875
82,84992,0.42,1.48,0.000732421875
83,86016,0.34,1.56,0.0029296875
84,87040,0.48,1.38,0.001953125
85,88064,0.44,1.41,0.00537109375
86,89088,0.48,1.4,0.00537109375
87,90112,0.46,1.37,0.001953125
88,91136,0.64,1.36,0.000244140625
89,92160,0.7,1.63,0.00341796875
90,93184,0.4,1.49,0.002685546875
91,94208,0.46,1.45,0.00634765625
92,95232,0.66,1.44,0.00390625
93,96256,0.4,1.43,0.002197265625
94,97280,0.42,1.49,0.00390625
95,98304,0.3,1.4,0.000244140625
96,99328,0.38,1.61,0.00390625
97,100352,0.48,1.42,0.004638671875
98,101376,0.4,1.5,0.005126953125
99,102400,0.52,1.46,0.00146484375
100,103424,0.34,1.33,0.00244140625
101,104448,0.46,1.48,0.00244140625
102,105472,0.48,1.4,0.002197265625
