update,global_step,ep_return_mean_100,ep_len_mean_100,clip_frac
0,1024,0.13220000743865967,1.56,0.0
1,2048,0.17205000758171082,1.59,0.0
2,3072,-0.08764999270439149,1.53,0.0
3,4096,0.15255000710487365,1.49,0.0
4,5120,-0.06704999327659607,1.41,0.0
5,6144,-0.06709999322891236,1.42,0.0
6,7168,0.15260000705718993,1.48,0.0
7,8192,0.23215000748634337,1.57,0.0
8,9216,0.19295000672340393,1.41,0.0
9,10240,0.03195000767707825,1.61,0.0
10,11264,0.07250000715255737,1.5,0.0
11,12288,-0.1872999930381775,1.46,0.0
12,13312,0.033150006532669064,1.37,0.0
13,14336,-0.04729999303817749,1.46,0.0
14,15360,-0.08784999251365662,1.57,0.0
15,16384,0.032650007009506224,1.47,0.0
16,17408,0.09230000734329223,1.54,0.0
17,18432,0.09275000691413879,1.45,0.0
18,19456,0.07250000715255737,1.5,0.0
