update,global_step,ep_return_mean_100,ep_len_mean_100,clip_frac
172,177152,0.24,1.48,0.005859375
173,178176,0.24,1.36,0.01416015625
174,179200,0.1,1.57,0.002197265625
175,180224,0.12,1.48,0.003173828125
176,181248,0.0,1.4,0.001220703125
177,182272,0.0,1.49,0.001953125
178,183296,0.08,1.47,0.003662109375
179,184320,0.14,1.43,0.00390625
180,185344,0.16,1.4,0.00341796875
181,186368,0.32,1.45,0.005859375
182,187392,0.12,1.4,0.001953125
183,188416,0.02,1.52,0.01025390625
184,189440,0.36,1.36,0.005615234375
185,190464,0.1,1.44,0.00048828125
186,191488,0.06,1.36,0.004150390625
187,192512,0.12,1.44,0.006103515625
188,193536,-0.04,1.48,0.003173828125
189,194560,0.16,1.5,0.003173828125
190,195584,0.18,1.48,0.001953125
191,196608,0.24,1.44,0.009521484375
192,197632,0.42,1.48,0.0107421875
193,198656,0.2,1.5,0.005615234375
194,199680,0.2,1.52,0.00341796875
