time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.7018353174603175,0.4036706349206349,1.0017857142857143,0.41019568064856154
0.005,0.7020833333333333,0.4041666666666667,1.0,0.4276154048859127
0.01,0.6940476190476191,0.3880952380952381,1.0,0.4224836077008928
0.02,0.7004464285714285,0.40089285714285716,1.0,0.4155488513764881
