time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.7057043650793651,0.4114087301587301,1.9445436507936509,0.36406349057182913
0.005,0.7025793650793651,0.40515873015873016,1.549454365079365,0.3350312418804327
0.01,0.7120039682539683,0.4240079365079365,1.6648313492063491,0.36239207880236873
0.02,0.705109126984127,0.41021825396825395,1.2376488095238096,0.33275644561390816
