update,global_step,ep_return_mean_100,ep_len_mean_100,clip_frac
0,1024,0.24,1.85,0.111083984375
1,2048,0.2,1.39,0.063232421875
2,3072,0.34,1.58,0.05078125
3,4096,0.34,1.5,0.04248046875
4,5120,0.24,1.31,0.044189453125
5,6144,0.3,1.26,0.050048828125
6,7168,0.4,1.33,0.040283203125
7,8192,0.32,1.3,0.04833984375
8,9216,0.4,1.34,0.035888671875
9,10240,0.44,1.27,0.03466796875
10,11264,0.44,1.16,0.037353515625
11,12288,0.24,1.24,0.037109375
12,13312,0.38,1.3,0.03466796875
13,14336,0.54,1.3,0.0361328125
14,15360,0.34,1.4,0.028564453125
15,16384,0.44,1.37,0.037109375
16,17408,0.62,1.27,0.035400390625
17,18432,0.52,1.4,0.025634765625
18,19456,0.46,1.38,0.02490234375
19,20480,0.4,1.27,0.031005859375
20,21504,0.5,1.26,0.023193359375
21,22528,0.42,1.27,0.019775390625
22,23552,0.56,1.34,0.03125
23,24576,0.58,1.32,0.026123046875
24,25600,0.5,1.21,0.0322265625
25,26624,0.72,1.34,0.02880859375
26,27648,0.54,1.36,0.03271484375
27,28672,0.6,1.37,0.02880859375
28,29696,0.38,1.24,0.022705078125
29,30720,0.52,1.38,0.037109375
30,31744,0.42,1.39,0.044921875
31,32768,0.4,1.36,0.032470703125
32,33792,0.3,1.37,0.036865234375
33,34816,0.64,1.49,0.052978515625
34,35840,0.42,1.55,0.04638671875
35,36864,0.36,1.31,0.02685546875
36,37888,0.38,1.54,0.0224609375
37,38912,0.48,1.32,0.037841796875
38,39936,0.34,1.4,0.0498046875
39,40960,0.5,1.35,0.03857421875
40,41984,0.52,1.24,0.036865234375
41,43008,0.42,1.31,0.036865234375
42,44032,0.4,1.31,0.02783203125
43,45056,0.36,1.26,0.025146484375
44,46080,0.5,1.17,0.021728515625
45,47104,0.32,1.3,0.0234375
46,48128,0.54,1.32,0.029541015625
47,49152,0.48,1.24,0.0341796875
48,50176,0.44,1.19,0.026123046875
49,51200,0.44,1.19,0.032470703125
50,52224,0.4,1.15,0.039306640625
51,53248,0.5,1.26,0.031494140625
52,54272,0.58,1.2,0.034912109375
53,55296,0.34,1.26,0.02587890625
54,56320,0.46,1.34,0.0556640625
55,57344,0.64,1.16,0.031982421875
56,58368,0.46,1.33,0.0361328125
57,59392,0.4,1.36,0.038818359375
58,60416,0.56,1.38,0.034423828125
59,61440,0.48,1.46,0.031005859375
60,62464,0.4,1.38,0.039794921875
61,63488,0.48,1.42,0.03076171875
62,64512,0.56,1.42,0.034423828125
63,65536,0.4,1.53,0.042724609375
64,66560,0.42,1.49,0.0263671875
65,67584,0.36,1.31,0.041015625
66,68608,0.6,1.28,0.03564453125
67,69632,0.68,1.36,0.052978515625
68,70656,0.44,1.38,0.03955078125
69,71680,0.48,1.25,0.035400390625
70,72704,0.46,1.42,0.02734375
71,73728,0.5,1.23,0.03955078125
72,74752,0.48,1.28,0.03662109375
73,75776,0.3,1.48,0.03955078125
74,76800,0.46,1.3,0.023681640625
75,77824,0.62,1.24,0.025146484375
76,78848,0.54,1.24,0.034912109375
77,79872,0.4,1.2,0.036376953125
78,80896,0.62,1.09,0.031494140625
79,81920,0.38,1.24,0.029541015625
80,82944,0.56,1.28,0.037841796875
81,83968,0.5,1.31,0.04931640625
82,84992,0.4,1.33,0.03271484375
83,86016,0.58,1.27,0.026123046875
84,87040,0.54,1.2,0.028076171875
85,88064,0.56,1.36,0.056396484375
86,89088,0.58,1.27,0.0380859375
87,90112,0.34,1.41,0.03369140625
88,91136,0.34,1.28,0.044921875
89,92160,0.5,1.4,0.024658203125
90,93184,0.46,1.31,0.03662109375
91,94208,0.62,1.25,0.047119140625
92,95232,0.56,1.22,0.032958984375
93,96256,0.52,1.12,0.03125
94,97280,0.5,1.28,0.0263671875
95,98304,0.6,1.29,0.02392578125
96,99328,0.72,1.23,0.03857421875
97,100352,0.62,1.24,0.030029296875
98,101376,0.54,1.24,0.03369140625
99,102400,0.62,1.26,0.028564453125
100,103424,0.46,1.3,0.033203125
101,104448,0.48,1.26,0.03564453125
102,105472,0.48,1.37,0.036376953125
103,106496,0.5,1.14,0.027099609375
104,107520,0.62,1.19,0.036865234375
105,108544,0.62,1.15,0.031494140625
106,109568,0.5,1.14,0.02392578125
107,110592,0.58,1.14,0.029296875
108,111616,0.5,1.18,0.03125
109,112640,0.68,1.25,0.03173828125
110,113664,0.48,1.23,0.03466796875
111,114688,0.34,1.26,0.046142578125
112,115712,0.6,1.21,0.03369140625
113,116736,0.62,1.26,0.037841796875
114,117760,0.54,1.2,0.03955078125
115,118784,0.64,1.17,0.040771484375
116,119808,0.58,1.27,0.029296875
117,120832,0.44,1.28,0.028076171875
118,121856,0.58,1.16,0.036376953125
119,122880,0.58,1.21,0.041015625
120,123904,0.54,1.23,0.03759765625
