update,global_step,ep_return_mean_100,ep_len_mean_100,clip_frac
0,1024,0.1518000078201294,1.64,0.072021484375
1,2048,0.21300000667572022,1.4,0.053466796875
2,3072,0.13325000643730164,1.35,0.0458984375
3,4096,0.09310000658035278,1.38,0.03515625
4,5120,0.29375000596046447,1.25,0.031005859375
5,6144,0.2133500063419342,1.33,0.0322265625
6,7168,0.45315000653266907,1.37,0.0419921875
7,8192,0.19345000624656677,1.31,0.032470703125
8,9216,0.11355000615119934,1.29,0.028564453125
9,10240,0.23325000643730165,1.35,0.0234375
10,11264,0.3137500059604645,1.25,0.029052734375
11,12288,0.4136500060558319,1.27,0.0283203125
12,13312,0.33285000681877136,1.43,0.045166015625
13,14336,0.3334500062465668,1.31,0.022705078125
14,15360,0.49320000648498535,1.36,0.023681640625
15,16384,0.47375000596046446,1.25,0.026611328125
16,17408,0.2532500064373016,1.35,0.025634765625
17,18432,0.4530500066280365,1.39,0.03125
18,19456,0.45350000619888303,1.3,0.02197265625
19,20480,0.3733000063896179,1.34,0.02294921875
20,21504,0.4533000063896179,1.34,0.029296875
21,22528,0.43320000648498536,1.36,0.02685546875
22,23552,0.4741500055789947,1.17,0.031494140625
23,24576,0.31420000553131106,1.16,0.033935546875
24,25600,0.454200005531311,1.16,0.03125
25,26624,0.4731500065326691,1.37,0.02392578125
26,27648,0.5343000054359436,1.14,0.027099609375
27,28672,0.43445000529289246,1.11,0.03125
28,29696,0.39435000538825987,1.13,0.03466796875
29,30720,0.4740000057220459,1.2,0.0244140625
30,31744,0.2539500057697296,1.21,0.020263671875
31,32768,0.41445000529289244,1.11,0.023193359375
32,33792,0.43440000534057616,1.12,0.018798828125
33,34816,0.4539500057697296,1.21,0.034912109375
34,35840,0.4336000061035156,1.28,0.02978515625
35,36864,0.5537500059604645,1.25,0.024658203125
36,37888,0.3336500060558319,1.27,0.023193359375
37,38912,0.43345000624656677,1.31,0.01123046875
38,39936,0.45385000586509705,1.23,0.01806640625
39,40960,0.3340000057220459,1.2,0.02099609375
40,41984,0.5730000066757203,1.4,0.024169921875
41,43008,0.5137000060081482,1.26,0.02880859375
42,44032,0.45405000567436216,1.19,0.0283203125
43,45056,0.4739000058174133,1.22,0.029296875
44,46080,0.47385000586509707,1.23,0.0263671875
45,47104,0.4537000060081482,1.26,0.0166015625
46,48128,0.3939500057697296,1.21,0.017578125
47,49152,0.5746000051498413,1.08,0.0263671875
48,50176,0.47325000643730164,1.35,0.032958984375
49,51200,0.3942500054836273,1.15,0.01953125
50,52224,0.5135500061511994,1.29,0.02783203125
51,53248,0.2933500063419342,1.33,0.024169921875
52,54272,0.6340500056743622,1.19,0.025634765625
53,55296,0.5935000061988831,1.3,0.017578125
54,56320,0.49390000581741333,1.22,0.02490234375
55,57344,0.49385000586509703,1.23,0.02880859375
56,58368,0.31390000581741334,1.22,0.024658203125
57,59392,0.573850005865097,1.23,0.022216796875
58,60416,0.5544000053405762,1.12,0.022705078125
59,61440,0.31385000586509704,1.23,0.021240234375
60,62464,0.5140000057220458,1.2,0.019287109375
61,63488,0.49440000534057615,1.12,0.018310546875
62,64512,0.4936500060558319,1.27,0.033935546875
63,65536,0.6539500057697296,1.21,0.024169921875
64,66560,0.43320000648498536,1.36,0.02880859375
65,67584,0.5134500062465668,1.31,0.020751953125
66,68608,0.33380000591278075,1.24,0.023681640625
67,69632,0.5540000057220459,1.2,0.027099609375
68,70656,0.5736500060558319,1.27,0.03564453125
69,71680,0.41330000638961795,1.34,0.048583984375
70,72704,0.533500006198883,1.3,0.03173828125
