update,global_step,ep_return_mean_100,ep_len_mean_100,clip_frac
0,1024,-0.09179997384548187,1.59,0.0
1,2048,0.010600023865699769,1.47,0.0
2,3072,-0.03159997582435608,1.58,0.0
3,4096,-0.0905999755859375,1.53,0.0
4,5120,0.11200002372264863,1.4,0.0
5,6144,0.029800022840499877,1.51,0.0
6,7168,-0.08939997434616088,1.47,0.0
7,8192,-0.1303999751806259,1.52,0.0
8,9216,-0.047799975872039796,1.39,0.0
9,10240,0.0480000239610672,1.6,0.0
10,11264,0.03120002508163452,1.44,0.0
11,12288,-0.06919997572898864,1.46,0.0
12,13312,0.007400025725364685,1.63,0.0
13,14336,0.06900002598762513,1.55,0.0
14,15360,-0.08859997570514679,1.43,0.0
15,16384,0.048800024390220645,1.56,0.0
16,17408,-0.008599976301193238,1.43,0.0
17,18432,-0.008999976515769958,1.45,0.0
18,19456,-0.010199975371360779,1.51,0.0
