time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.733234126984127,0.46646825396825403,1.2406746031746032,0.3542815031828703
0.005,0.7235119047619047,0.4470238095238095,1.017410714285714,0.3538980796854332
0.01,0.7226686507936508,0.4453373015873015,1.0108134920634921,0.349531482514881
0.02,0.7241071428571428,0.4482142857142856,1.0,0.3589682927207341
