time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.7542658730158729,0.508531746031746,2.772718253968254,0.17679768557270997
0.005,0.7544146825396826,0.508829365079365,2.3646825396825397,0.17540378146701388
0.01,0.7549603174603176,0.5099206349206349,2.2598214285714286,0.1796902126736111
0.02,0.747470238095238,0.4949404761904762,1.8754960317460316,0.17152438047701718
