epoch,train_loss,val_loss,val_acc
0,1.0029733057183343,0.9793109012686688,0.03260869565217391
1,0.9725761923237123,0.9813833962316099,0.08423913043478261
2,0.9577251721695426,0.9864346307256947,0.17119565217391305
3,0.9405945087400611,0.9853871438814246,0.16576086956521738
4,0.9264154624247897,0.9826244530470475,0.328804347826087
5,0.9183711588094776,0.9827514420384946,0.28532608695652173
6,0.9022608621108935,0.9759456022925999,0.358695652173913
7,0.8860273306496478,0.9835231666979583,0.33152173913043476
8,0.8800627499962774,1.006304409192956,0.35597826086956524
9,0.8587071201651568,1.0032534495643948,0.34782608695652173
10,0.8506095849949381,1.0382191409235415,0.32608695652173914
11,0.8447267263407868,1.0260188268578572,0.40217391304347827
12,0.8286752968594648,1.0730224122171816,0.375
13,0.8135885080853522,1.0511153573575227,0.391304347826087
14,0.7986464457235475,1.0714056647342185,0.41847826086956524
15,0.7874647324211932,1.1362750996714053,0.35054347826086957
16,0.786061690337416,1.128180944401285,0.3858695652173913
17,0.7652010120055526,1.1210897279822307,0.3451086956521739
18,0.7644925742333638,1.1399325909821882,0.38858695652173914
19,0.7550539610466519,1.182033668393674,0.38315217391304346
20,0.7377864634933103,1.1505886730940447,0.3695652173913043
21,0.729535148339571,1.1697481352349985,0.358695652173913
22,0.7199209343983931,1.1724989103234333,0.4429347826086957
23,0.7150921429988842,1.1927965257478796,0.391304347826087
24,0.7093699387306176,1.1640957127446714,0.39945652173913043
25,0.687903470463223,1.1998652530753093,0.39402173913043476
26,0.6831477025280828,1.2411935692248137,0.3858695652173913
27,0.6698182536208112,1.2188434600830078,0.39402173913043476
28,0.6769636964452439,1.1925954870555713,0.391304347826087
29,0.6524067670826751,1.265957184459852,0.3804347826086957
