update,global_step,ep_return_mean_100,ep_len_mean_100,clip_frac
0,1024,0.02,1.48,0.0
1,2048,0.28,1.45,0.0
2,3072,-0.04,1.57,0.0
3,4096,-0.02,1.45,0.0
4,5120,-0.06,1.44,0.0
5,6144,0.02,1.3,0.000244140625
6,7168,0.06,1.46,0.0
7,8192,-0.14,1.4,0.000732421875
8,9216,0.32,1.27,0.00244140625
9,10240,0.0,1.57,0.0009765625
10,11264,0.02,1.6,0.003173828125
11,12288,-0.04,1.6,0.00341796875
12,13312,0.22,1.46,0.003662109375
13,14336,0.08,1.55,0.0087890625
14,15360,0.26,1.42,0.00732421875
15,16384,0.16,1.32,0.01220703125
16,17408,0.26,1.38,0.0107421875
17,18432,0.06,1.37,0.016845703125
18,19456,0.1,1.39,0.014892578125
19,20480,0.46,1.39,0.016357421875
20,21504,0.16,1.57,0.023681640625
21,22528,0.42,1.34,0.02294921875
22,23552,0.3,1.22,0.015869140625
23,24576,0.3,1.35,0.017333984375
24,25600,0.34,1.41,0.018310546875
25,26624,0.44,1.36,0.022705078125
26,27648,0.26,1.35,0.02490234375
27,28672,0.38,1.32,0.016845703125
28,29696,0.42,1.23,0.01708984375
29,30720,0.36,1.28,0.02197265625
30,31744,0.38,1.31,0.0185546875
31,32768,0.3,1.4,0.020263671875
32,33792,0.12,1.39,0.014892578125
33,34816,0.4,1.28,0.01513671875
34,35840,0.36,1.25,0.029296875
35,36864,0.4,1.27,0.018310546875
36,37888,0.4,1.22,0.0126953125
37,38912,0.36,1.32,0.017822265625
38,39936,0.54,1.22,0.0166015625
39,40960,0.3,1.38,0.01123046875
40,41984,0.34,1.27,0.008544921875
41,43008,0.4,1.19,0.01513671875
42,44032,0.26,1.22,0.015380859375
43,45056,0.34,1.17,0.025390625
44,46080,0.48,1.18,0.019775390625
45,47104,0.44,1.19,0.018310546875
46,48128,0.36,1.18,0.01806640625
47,49152,0.66,1.23,0.014404296875
48,50176,0.38,1.11,0.0185546875
49,51200,0.32,1.21,0.015625
50,52224,0.38,1.24,0.01953125
51,53248,0.46,1.23,0.00634765625
52,54272,0.26,1.16,0.019287109375
53,55296,0.4,1.15,0.033203125
54,56320,0.3,1.19,0.011962890625
55,57344,0.48,1.12,0.0224609375
56,58368,0.28,1.17,0.028076171875
57,59392,0.66,1.22,0.013916015625
58,60416,0.4,1.12,0.015380859375
59,61440,0.5,1.16,0.01025390625
60,62464,0.46,1.16,0.0107421875
61,63488,0.28,1.17,0.0185546875
62,64512,0.58,1.3,0.019287109375
63,65536,0.4,1.15,0.025634765625
64,66560,0.44,1.1,0.017822265625
65,67584,0.38,1.12,0.026611328125
66,68608,0.48,1.13,0.01806640625
67,69632,0.42,1.21,0.028564453125
68,70656,0.36,1.21,0.021728515625
69,71680,0.46,1.25,0.021484375
70,72704,0.46,1.13,0.01953125
71,73728,0.32,1.26,0.017333984375
72,74752,0.38,1.32,0.01318359375
73,75776,0.5,1.18,0.021240234375
74,76800,0.44,1.18,0.01416015625
75,77824,0.42,1.16,0.0224609375
76,78848,0.46,1.15,0.020263671875
77,79872,0.46,1.16,0.019775390625
78,80896,0.38,1.12,0.02490234375
79,81920,0.54,1.22,0.018310546875
80,82944,0.52,1.17,0.017333984375
81,83968,0.34,1.22,0.01611328125
82,84992,0.56,1.28,0.022216796875
83,86016,0.56,1.31,0.025146484375
84,87040,0.4,1.3,0.0126953125
85,88064,0.38,1.22,0.01708984375
86,89088,0.38,1.19,0.020263671875
87,90112,0.48,1.14,0.019287109375
88,91136,0.52,1.22,0.018798828125
89,92160,0.56,1.29,0.031982421875
90,93184,0.56,1.15,0.031982421875
91,94208,0.32,1.18,0.0283203125
92,95232,0.44,1.26,0.0400390625
93,96256,0.5,1.24,0.029541015625
94,97280,0.32,1.2,0.014892578125
95,98304,0.44,1.4,0.017333984375
96,99328,0.54,1.26,0.012451171875
97,100352,0.5,1.27,0.02001953125
98,101376,0.34,1.19,0.034912109375
99,102400,0.48,1.15,0.0224609375
100,103424,0.4,1.11,0.00732421875
101,104448,0.34,1.15,0.01806640625
102,105472,0.64,1.16,0.012939453125
103,106496,0.64,1.18,0.02197265625
104,107520,0.6,1.08,0.021240234375
105,108544,0.36,1.13,0.0185546875
106,109568,0.42,1.17,0.01513671875
107,110592,0.44,1.23,0.02587890625
108,111616,0.48,1.15,0.013427734375
109,112640,0.56,1.19,0.015380859375
110,113664,0.46,1.13,0.011962890625
111,114688,0.6,1.2,0.026611328125
112,115712,0.5,1.15,0.0146484375
113,116736,0.5,1.29,0.0146484375
114,117760,0.5,1.18,0.0341796875
115,118784,0.36,1.15,0.01708984375
116,119808,0.48,1.16,0.017333984375
117,120832,0.6,1.1,0.010986328125
118,121856,0.5,1.17,0.020751953125
119,122880,0.44,1.1,0.015625
120,123904,0.6,1.13,0.012939453125
121,124928,0.52,1.11,0.02099609375
122,125952,0.38,1.12,0.018798828125
123,126976,0.5,1.17,0.02001953125
124,128000,0.5,1.17,0.01806640625
125,129024,0.5,1.09,0.022705078125
126,130048,0.48,1.26,0.02490234375
127,131072,0.3,1.06,0.019287109375
128,132096,0.5,1.32,0.011474609375
129,133120,0.46,1.23,0.018798828125
130,134144,0.48,1.14,0.03857421875
131,135168,0.42,1.07,0.021728515625
132,136192,0.58,1.09,0.015625
133,137216,0.62,1.06,0.019775390625
134,138240,0.32,1.2,0.020751953125
135,139264,0.5,1.09,0.015869140625
136,140288,0.62,1.14,0.0166015625
137,141312,0.56,1.13,0.02001953125
138,142336,0.4,1.11,0.018798828125
139,143360,0.58,1.06,0.01806640625
140,144384,0.6,1.11,0.022705078125
141,145408,0.48,1.04,0.01220703125
142,146432,0.34,1.08,0.01416015625
143,147456,0.54,1.08,0.017333984375
144,148480,0.52,1.1,0.017333984375
145,149504,0.56,1.09,0.01806640625
146,150528,0.3,1.1,0.012939453125
147,151552,0.6,1.07,0.01123046875
148,152576,0.52,1.06,0.016357421875
149,153600,0.52,1.11,0.014404296875
150,154624,0.68,1.01,0.014404296875
151,155648,0.36,1.08,0.01416015625
152,156672,0.42,1.07,0.02001953125
153,157696,0.54,1.08,0.018310546875
154,158720,0.62,1.06,0.013427734375
155,159744,0.46,1.07,0.0166015625
156,160768,0.54,1.05,0.0107421875
157,161792,0.46,1.01,0.009521484375
158,162816,0.68,1.05,0.0166015625
159,163840,0.44,1.04,0.014404296875
160,164864,0.48,1.02,0.01513671875
161,165888,0.42,1.05,0.008544921875
162,166912,0.54,1.0,0.0166015625
163,167936,0.52,1.06,0.013427734375
164,168960,0.5,1.07,0.01025390625
165,169984,0.6,1.02,0.017333984375
166,171008,0.56,1.07,0.01611328125
167,172032,0.6,1.06,0.019775390625
168,173056,0.46,1.05,0.01611328125
169,174080,0.48,1.03,0.015869140625
170,175104,0.56,1.05,0.013916015625
171,176128,0.42,1.04,0.011962890625
172,177152,0.48,1.02,0.009521484375
173,178176,0.52,1.02,0.01416015625
174,179200,0.5,1.02,0.015380859375
175,180224,0.6,1.04,0.01123046875
176,181248,0.62,1.01,0.007080078125
177,182272,0.62,1.02,0.010498046875
178,183296,0.3,1.01,0.007080078125
179,184320,0.52,1.01,0.01416015625
180,185344,0.5,1.03,0.01904296875
181,186368,0.58,1.03,0.022705078125
182,187392,0.52,1.01,0.013916015625
183,188416,0.64,1.02,0.011474609375
184,189440,0.64,1.03,0.010009765625
185,190464,0.56,1.0,0.017822265625
186,191488,0.46,1.0,0.0185546875
187,192512,0.52,1.01,0.01806640625
188,193536,0.46,1.02,0.01611328125
189,194560,0.6,1.01,0.0126953125
190,195584,0.62,1.01,0.0146484375
191,196608,0.4,1.04,0.010498046875
192,197632,0.6,1.01,0.016357421875
193,198656,0.62,1.01,0.013916015625
194,199680,0.42,1.0,0.010986328125
195,200704,0.6,1.03,0.013427734375
196,201728,0.54,1.01,0.01318359375
197,202752,0.58,1.02,0.009521484375
198,203776,0.48,1.01,0.015869140625
199,204800,0.54,1.0,0.006591796875
200,205824,0.7,1.01,0.025146484375
201,206848,0.54,1.0,0.009521484375
202,207872,0.62,1.03,0.006103515625
203,208896,0.38,1.02,0.010986328125
204,209920,0.52,1.0,0.0107421875
205,210944,0.5,1.01,0.010986328125
206,211968,0.58,1.02,0.005859375
207,212992,0.7,1.0,0.008544921875
208,214016,0.56,1.02,0.0126953125
209,215040,0.72,1.01,0.007568359375
210,216064,0.44,1.01,0.01171875
211,217088,0.56,1.0,0.010009765625
212,218112,0.64,1.0,0.01513671875
213,219136,0.54,1.0,0.011962890625
214,220160,0.54,1.03,0.01171875
215,221184,0.66,1.0,0.012939453125
216,222208,0.6,1.0,0.005859375
217,223232,0.72,1.01,0.0068359375
218,224256,0.4,1.01,0.00732421875
219,225280,0.6,1.02,0.01611328125
220,226304,0.62,1.0,0.010009765625
221,227328,0.66,1.0,0.007568359375
222,228352,0.6,1.01,0.012451171875
223,229376,0.64,1.01,0.008056640625
224,230400,0.66,1.02,0.011474609375
225,231424,0.64,1.0,0.012939453125
226,232448,0.62,1.02,0.017333984375
227,233472,0.46,1.0,0.01513671875
228,234496,0.58,1.0,0.010498046875
229,235520,0.58,1.01,0.011474609375
230,236544,0.64,1.0,0.014404296875
231,237568,0.64,1.03,0.012939453125
232,238592,0.76,1.0,0.005859375
233,239616,0.74,1.02,0.015869140625
234,240640,0.5,1.04,0.0146484375
235,241664,0.56,1.03,0.00634765625
236,242688,0.6,1.0,0.01123046875
237,243712,0.56,1.01,0.0078125
238,244736,0.54,1.0,0.006103515625
239,245760,0.58,1.0,0.008056640625
240,246784,0.54,1.01,0.01318359375
241,247808,0.54,1.0,0.008056640625
242,248832,0.66,1.0,0.01171875
243,249856,0.62,1.02,0.005859375
244,250880,0.46,1.0,0.006591796875
245,251904,0.56,1.0,0.00634765625
246,252928,0.62,1.01,0.006103515625
247,253952,0.62,1.02,0.011962890625
248,254976,0.5,1.0,0.011474609375
249,256000,0.64,1.0,0.009521484375
250,257024,0.38,1.04,0.01416015625
251,258048,0.7,1.0,0.009765625
252,259072,0.66,1.02,0.01171875
253,260096,0.5,1.01,0.012939453125
254,261120,0.66,1.01,0.007080078125
255,262144,0.72,1.0,0.006103515625
256,263168,0.6,1.01,0.009765625
257,264192,0.64,1.01,0.0107421875
258,265216,0.48,1.0,0.01171875
259,266240,0.62,1.0,0.0126953125
260,267264,0.72,1.0,0.01123046875
261,268288,0.68,1.0,0.003173828125
262,269312,0.7,1.0,0.00439453125
263,270336,0.76,1.0,0.0078125
264,271360,0.62,1.0,0.008544921875
265,272384,0.62,1.0,0.007080078125
266,273408,0.5,1.02,0.00341796875
267,274432,0.54,1.0,0.013916015625
268,275456,0.66,1.0,0.008544921875
269,276480,0.64,1.0,0.011474609375
270,277504,0.62,1.0,0.01220703125
271,278528,0.64,1.0,0.01318359375
272,279552,0.56,1.02,0.011962890625
273,280576,0.58,1.0,0.00732421875
274,281600,0.6,1.0,0.010009765625
275,282624,0.62,1.0,0.01611328125
276,283648,0.64,1.0,0.009521484375
277,284672,0.64,1.0,0.0107421875
278,285696,0.5,1.0,0.011474609375
279,286720,0.62,1.0,0.013671875
280,287744,0.66,1.0,0.00634765625
281,288768,0.64,1.0,0.0029296875
282,289792,0.72,1.0,0.004638671875
283,290816,0.58,1.0,0.013916015625
284,291840,0.64,1.01,0.004150390625
285,292864,0.62,1.0,0.00634765625
286,293888,0.72,1.01,0.0107421875
287,294912,0.6,1.0,0.008056640625
288,295936,0.6,1.0,0.0126953125
289,296960,0.66,1.0,0.009765625
290,297984,0.52,1.0,0.0126953125
291,299008,0.66,1.0,0.010498046875
292,300032,0.68,1.0,0.013916015625
293,301056,0.5,1.0,0.008544921875
294,302080,0.7,1.0,0.0048828125
295,303104,0.58,1.0,0.010498046875
296,304128,0.68,1.0,0.00390625
297,305152,0.56,1.01,0.0068359375
298,306176,0.64,1.0,0.011474609375
299,307200,0.64,1.0,0.006103515625
300,308224,0.68,1.0,0.017578125
301,309248,0.58,1.0,0.00634765625
302,310272,0.52,1.01,0.013427734375
303,311296,0.52,1.0,0.010009765625
304,312320,0.62,1.0,0.010498046875
305,313344,0.6,1.0,0.01953125
306,314368,0.52,1.0,0.0078125
307,315392,0.62,1.0,0.006103515625
308,316416,0.68,1.0,0.009521484375
309,317440,0.72,1.0,0.010009765625
310,318464,0.52,1.0,0.009033203125
311,319488,0.66,1.0,0.013916015625
312,320512,0.56,1.0,0.005615234375
313,321536,0.66,1.0,0.005615234375
314,322560,0.66,1.0,0.00830078125
315,323584,0.64,1.0,0.01220703125
316,324608,0.76,1.0,0.00390625
317,325632,0.48,1.0,0.0078125
318,326656,0.52,1.0,0.004150390625
319,327680,0.48,1.0,0.0068359375
320,328704,0.58,1.0,0.010009765625
321,329728,0.72,1.0,0.009033203125
322,330752,0.56,1.0,0.006591796875
323,331776,0.64,1.0,0.01025390625
324,332800,0.76,1.01,0.009033203125
325,333824,0.64,1.0,0.0087890625
326,334848,0.68,1.0,0.005859375
327,335872,0.7,1.0,0.009521484375
328,336896,0.66,1.01,0.01025390625
329,337920,0.64,1.0,0.011962890625
330,338944,0.64,1.0,0.010009765625
331,339968,0.62,1.0,0.02197265625
332,340992,0.64,1.0,0.015380859375
333,342016,0.6,1.01,0.0107421875
334,343040,0.7,1.01,0.011962890625
