time_cost,acc,kappa,mdt_steps_mean,spike_rate_mean
0.0,0.7234126984126985,0.4468253968253968,2.135813492063492,0.3603494611775193
0.005,0.719295634920635,0.43859126984126984,1.817361111111111,0.35228049441890474
0.01,0.7124503968253967,0.42490079365079364,1.9302579365079364,0.3564463967236562
0.02,0.7177083333333334,0.4354166666666667,1.6463293650793651,0.31131913603928985
