update,global_step,ep_return_mean_100,ep_len_mean_100,clip_frac
0,1024,0.1462000221014023,1.69,0.0595703125
1,2048,0.3480000227689743,1.6,0.054443359375
2,3072,0.1706000202894211,1.47,0.06689453125
3,4096,0.12920002281665802,1.54,0.051025390625
4,5120,0.2944000220298767,1.28,0.045654296875
5,6144,0.29300002217292787,1.35,0.03662109375
6,7168,0.2936000192165375,1.32,0.028564453125
7,8192,0.27360002279281614,1.32,0.018798828125
8,9216,0.2110000216960907,1.45,0.03466796875
9,10240,0.35220002233982084,1.39,0.036376953125
10,11264,0.29560002267360685,1.22,0.026611328125
11,12288,0.35520002245903015,1.24,0.026611328125
12,13312,0.4154000198841095,1.23,0.0283203125
13,14336,0.33440002202987673,1.28,0.019775390625
14,15360,0.3942000198364258,1.29,0.0234375
15,16384,0.23620002031326293,1.19,0.024658203125
16,17408,0.5154000210762024,1.23,0.029541015625
17,18432,0.35560002088546755,1.22,0.028076171875
18,19456,0.4134000217914581,1.33,0.020751953125
19,20480,0.275800022482872,1.21,0.026611328125
20,21504,0.3340000224113464,1.3,0.015869140625
21,22528,0.4352000218629837,1.24,0.019287109375
22,23552,0.31660002052783964,1.17,0.015625
23,24576,0.3358000206947327,1.21,0.013427734375
24,25600,0.2346000224351883,1.27,0.017578125
25,26624,0.45720002114772795,1.14,0.01513671875
26,27648,0.3962000209093094,1.19,0.030517578125
27,28672,0.5368000215291977,1.16,0.018798828125
28,29696,0.39540002107620237,1.23,0.02880859375
29,30720,0.5952000212669373,1.24,0.02294921875
30,31744,0.3366000211238861,1.17,0.02587890625
31,32768,0.43580002188682554,1.21,0.028564453125
32,33792,0.2950000202655792,1.25,0.02099609375
33,34816,0.3362000209093094,1.19,0.01904296875
34,35840,0.5168000209331512,1.16,0.017333984375
35,36864,0.47720001995563505,1.14,0.02001953125
36,37888,0.45640002071857455,1.18,0.02099609375
37,38912,0.31640002071857454,1.18,0.0234375
38,39936,0.3570000207424164,1.15,0.028076171875
39,40960,0.39680002093315125,1.16,0.026123046875
40,41984,0.39740002155303955,1.13,0.024169921875
41,43008,0.5374000203609467,1.13,0.02099609375
42,44032,0.5366000205278396,1.17,0.022705078125
43,45056,0.49760001957416533,1.12,0.03076171875
44,46080,0.4970000213384628,1.15,0.013427734375
45,47104,0.33820002019405365,1.09,0.01611328125
46,48128,0.4372000217437744,1.14,0.02099609375
47,49152,0.37660002112388613,1.17,0.024169921875
48,50176,0.49760002076625826,1.12,0.01220703125
49,51200,0.2968000203371048,1.16,0.026611328125
50,52224,0.5168000215291977,1.16,0.027587890625
51,53248,0.37680002152919767,1.16,0.018798828125
52,54272,0.43600001990795134,1.2,0.015380859375
53,55296,0.5152000212669372,1.24,0.02001953125
54,56320,0.3962000209093094,1.19,0.02734375
55,57344,0.41780002117156984,1.11,0.020751953125
56,58368,0.4372000205516815,1.14,0.020751953125
57,59392,0.3572000217437744,1.14,0.029296875
58,60416,0.3760000205039978,1.2,0.028076171875
59,61440,0.49740002155303953,1.13,0.02490234375
60,62464,0.4356000232696533,1.22,0.018310546875
61,63488,0.5378000199794769,1.11,0.02490234375
62,64512,0.49440002083778384,1.28,0.025146484375
63,65536,0.47640002131462095,1.18,0.02197265625
64,66560,0.5776000207662583,1.12,0.0224609375
65,67584,0.537200019955635,1.14,0.01953125
66,68608,0.5572000199556351,1.14,0.0322265625
67,69632,0.3782000207901001,1.09,0.021728515625
68,70656,0.5766000217199325,1.17,0.017578125
69,71680,0.27700002014636993,1.15,0.017333984375
70,72704,0.45720002114772795,1.14,0.017333984375
71,73728,0.3162000209093094,1.19,0.022216796875
72,74752,0.5176000213623047,1.12,0.028564453125
73,75776,0.43780002057552336,1.11,0.014404296875
74,76800,0.3558000218868256,1.21,0.029052734375
75,77824,0.29760002076625824,1.12,0.02587890625
76,78848,0.5368000209331513,1.16,0.0244140625
77,79872,0.49760002076625826,1.12,0.027099609375
78,80896,0.4572000205516815,1.14,0.0244140625
79,81920,0.5982000201940536,1.09,0.027099609375
80,82944,0.2778000205755234,1.11,0.015380859375
